name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,brand,model,is_luxury,car_age,is_old,km_per_year,is_high_km,price_per_km,price_per_year
Maruti Swift Dzire VDI,2016.0,320000.0,40000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,9.0,0,4444.444444444444,0,8.0,35555.555555555555
Maruti Alto LXi,2012.0,175000.0,80000.0,Petrol,Individual,Manual,Third Owner,Maruti,Alto LXi,0,13.0,1,6153.846153846154,1,2.1875,13461.538461538461
Maruti Swift Dzire VDI,2011.0,120000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,14.0,1,6428.571428571428,1,1.3333333333333333,8571.42857142857
Hyundai Santro Xing XG,2006.0,70000.0,110000.0,Petrol,Individual,Manual,Third Owner,Hyundai,Santro Xing XG,0,19.0,1,5789.473684210527,1,0.6363636363636364,3684.2105263157896
Maruti Swift Dzire ZXI Plus,2019.0,810000.0,15000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire ZXI Plus,0,6.0,0,2500.0,0,54.0,135000.0
Maruti 800 AC,2007.0,95000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 AC,0,18.0,1,5555.555555555556,1,0.95,5277.777777777777
Maruti Alto K10 LXI CNG,2020.0,282000.0,40000.0,CNG,Individual,Manual,First Owner,Maruti,Alto K10 LXI CNG,0,5.0,0,8000.0,0,7.05,56400.0
Tata Nano LX SE,2013.0,72000.0,25000.0,Petrol,Individual,Manual,First Owner,Tata,Nano LX SE,0,12.0,1,2083.3333333333335,0,2.88,6000.0
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015.0,640000.0,60000.0,Petrol,Individual,Manual,First Owner,Skoda,Rapid 1.6 MPI Ambition With Alloy Wheel,0,10.0,0,6000.0,0,10.666666666666666,64000.0
Maruti Alto K10 VXI,2018.0,380000.0,22155.0,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI,0,7.0,0,3165.0,0,17.15188445046265,54285.71428571428
Maruti Ciaz 1.4 Delta,2018.0,650000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,Ciaz 1.4 Delta,0,7.0,0,10000.0,1,9.285714285714286,92857.14285714286
Maruti Alto LX,2009.0,150000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX,0,16.0,1,3750.0,0,2.5,9375.0
Tata Nexon 1.2 Revotron XM,2018.0,430000.0,30000.0,Petrol,Individual,Manual,First Owner,Tata,Nexon 1.2 Revotron XM,0,7.0,0,4285.714285714285,0,14.333333333333334,61428.57142857143
Mahindra Bolero Power Plus SLX,2019.0,800000.0,15000.0,Diesel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus SLX,0,6.0,0,2500.0,0,53.333333333333336,133333.33333333334
Maruti Zen D,2003.0,75000.0,100000.0,Diesel,Individual,Manual,First Owner,Maruti,Zen D,0,22.0,1,4545.454545454545,1,0.75,3409.090909090909
Volkswagen Vento Celeste 1.5 TDI Highline AT,2016.0,650000.0,70000.0,Diesel,Individual,Automatic,First Owner,Volkswagen,Vento Celeste 1.5 TDI Highline AT,0,9.0,0,7777.777777777777,1,9.285714285714286,72222.22222222222
Maruti Eeco 7 Seater Standard BSIV,2017.0,390000.0,24000.0,Petrol,Individual,Manual,First Owner,Maruti,Eeco 7 Seater Standard BSIV,0,8.0,0,3000.0,0,16.25,48750.0
Honda City 1.5 EXI,2005.0,100000.0,120000.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.5 EXI,0,20.0,1,6000.0,1,0.8333333333333334,5000.0
Mercedes-Benz New C-Class 220 CDI AT,2013.0,1500000.0,35000.0,Diesel,Individual,Automatic,First Owner,Mercedes-Benz,New C-Class 220 CDI AT,0,12.0,1,2916.6666666666665,0,42.857142857142854,125000.0
Maruti SX4 Zxi with Leather BSIII,2007.0,175000.0,78380.0,Petrol,Individual,Manual,First Owner,Maruti,SX4 Zxi with Leather BSIII,0,18.0,1,4354.444444444444,1,2.232712426639449,9722.222222222223
Ford Figo Diesel Titanium,2010.0,170000.0,60000.0,Diesel,Individual,Manual,Third Owner,Ford,Figo Diesel Titanium,0,15.0,1,4000.0,0,2.8333333333333335,11333.333333333334
Ford Figo Diesel Titanium,2011.0,190000.0,90000.0,Diesel,Individual,Manual,Third Owner,Ford,Figo Diesel Titanium,0,14.0,1,6428.571428571428,1,2.111111111111111,13571.42857142857
Maruti Swift Dzire VDi,2009.0,250000.0,150000.0,Diesel,Individual,Manual,Third Owner,Maruti,Swift Dzire VDi,0,16.0,1,9375.0,1,1.6666666666666667,15625.0
Mahindra Xylo E4,2009.0,229999.0,230000.0,Diesel,Individual,Manual,First Owner,Mahindra,Xylo E4,0,16.0,1,14375.0,1,0.9999956521739131,14374.9375
Maruti Esteem Vxi - BSIII,2006.0,140000.0,70000.0,Petrol,Individual,Manual,Third Owner,Maruti,Esteem Vxi - BSIII,0,19.0,1,3684.2105263157896,1,2.0,7368.421052631579
Maruti Swift VDI BSIV,2017.0,600000.0,80362.0,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI BSIV,0,8.0,0,10045.25,1,7.466215375426197,75000.0
Hyundai i20 1.2 Sportz,2012.0,280000.0,110000.0,Petrol,Individual,Manual,Third Owner,Hyundai,i20 1.2 Sportz,0,13.0,1,8461.538461538461,1,2.5454545454545454,21538.46153846154
Chevrolet Beat Diesel LT,2012.0,150000.0,60000.0,Diesel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LT,0,13.0,1,4615.384615384615,0,2.5,11538.461538461539
Nissan Micra XL,2014.0,210000.0,40000.0,Petrol,Individual,Manual,Second Owner,Nissan,Micra XL,0,11.0,1,3636.3636363636365,0,5.25,19090.909090909092
BMW 5 Series 520d Luxury Line,2017.0,2900000.0,40000.0,Diesel,Individual,Automatic,First Owner,BMW,5 Series 520d Luxury Line,1,8.0,0,5000.0,0,72.5,362500.0
Maruti Swift Dzire VDI,2013.0,425000.0,20000.0,Diesel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,0,12.0,1,1666.6666666666667,0,21.25,35416.666666666664
Fiat Linea T Jet Emotion,2018.0,890000.0,1136.0,Petrol,Dealer,Manual,First Owner,Fiat,Linea T Jet Emotion,0,7.0,0,162.28571428571428,0,783.4507042253521,127142.85714285714
Maruti Swift Dzire VDI,2013.0,365000.0,55000.0,Petrol,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,0,12.0,1,4583.333333333333,0,6.636363636363637,30416.666666666668
Ford Figo Petrol Titanium,2014.0,350000.0,43000.0,Petrol,Dealer,Manual,First Owner,Ford,Figo Petrol Titanium,0,11.0,1,3909.090909090909,0,8.13953488372093,31818.18181818182
Maruti Ciaz ZDi SHVS,2016.0,685000.0,60000.0,Diesel,Individual,Manual,First Owner,Maruti,Ciaz ZDi SHVS,0,9.0,0,6666.666666666667,0,11.416666666666666,76111.11111111111
Mahindra XUV500 W6 2WD,2017.0,1000000.0,40000.0,Diesel,Individual,Manual,First Owner,Mahindra,XUV500 W6 2WD,0,8.0,0,5000.0,0,25.0,125000.0
Mahindra XUV300 W8 Option,2019.0,1150000.0,60000.0,Petrol,Individual,Manual,First Owner,Mahindra,XUV300 W8 Option,0,6.0,0,10000.0,0,19.166666666666668,191666.66666666666
Nissan Terrano XE D,2015.0,590000.0,65000.0,Diesel,Dealer,Manual,First Owner,Nissan,Terrano XE D,0,10.0,0,6500.0,1,9.076923076923077,59000.0
Maruti S-Cross Facelift,2017.0,800000.0,40000.0,Diesel,Individual,Manual,First Owner,Maruti,S-Cross Facelift,0,8.0,0,5000.0,0,20.0,100000.0
Hyundai i20 Magna 1.4 CRDi (Diesel),2012.0,385000.0,58000.0,Diesel,Dealer,Manual,First Owner,Hyundai,i20 Magna 1.4 CRDi (Diesel),0,13.0,1,4461.538461538462,0,6.637931034482759,29615.384615384617
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2013.0,2000000.0,15000.0,Diesel,Individual,Automatic,First Owner,Mercedes-Benz,New C-Class C 220 CDI BE Avantgare,0,12.0,1,1250.0,0,133.33333333333334,166666.66666666666
Hyundai EON Era Plus,2012.0,235000.0,54000.0,Petrol,Dealer,Manual,First Owner,Hyundai,EON Era Plus,0,13.0,1,4153.846153846154,0,4.351851851851852,18076.923076923078
Volkswagen Ameo 1.5 TDI Highline,2017.0,640000.0,56000.0,Diesel,Dealer,Manual,First Owner,Volkswagen,Ameo 1.5 TDI Highline,0,8.0,0,7000.0,0,11.428571428571429,80000.0
Maruti Alto LX,2006.0,52000.0,120000.0,Petrol,Individual,Manual,Third Owner,Maruti,Alto LX,0,19.0,1,6315.789473684211,1,0.43333333333333335,2736.842105263158
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2009.0,80000.0,90000.0,LPG,Individual,Manual,Second Owner,Maruti,Omni LPG CARGO BSIII W IMMOBILISER,0,16.0,1,5625.0,1,0.8888888888888888,5000.0
Hyundai Verna i (Petrol),2008.0,120000.0,90000.0,Petrol,Individual,Manual,First Owner,Hyundai,Verna i (Petrol),0,17.0,1,5294.117647058823,1,1.3333333333333333,7058.823529411765
Mahindra Renault Logan 1.5 DLS,2008.0,89999.0,213000.0,Diesel,Individual,Manual,First Owner,Mahindra,Renault Logan 1.5 DLS,0,17.0,1,12529.411764705883,1,0.4225305164319249,5294.058823529412
Chevrolet Optra Magnum 2.0 LS BSIII,2012.0,180000.0,120000.0,Diesel,Individual,Manual,First Owner,Chevrolet,Optra Magnum 2.0 LS BSIII,0,13.0,1,9230.76923076923,1,1.5,13846.153846153846
Mahindra Scorpio S11 BSIV,2017.0,1500000.0,20000.0,Diesel,Individual,Manual,First Owner,Mahindra,Scorpio S11 BSIV,0,8.0,0,2500.0,0,75.0,187500.0
Hyundai i20 Active 1.2 SX,2017.0,700000.0,10000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Active 1.2 SX,0,8.0,0,1250.0,0,70.0,87500.0
Maruti SX4 Celebration Diesel,2012.0,285000.0,80000.0,Diesel,Individual,Manual,Second Owner,Maruti,SX4 Celebration Diesel,0,13.0,1,6153.846153846154,1,3.5625,21923.076923076922
Hyundai Grand i10 Magna,2015.0,390000.0,90000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 Magna,0,10.0,0,9000.0,1,4.333333333333333,39000.0
Maruti Alto LXi BSIII,2008.0,125000.0,80000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi BSIII,0,17.0,1,4705.882352941177,1,1.5625,7352.941176470588
Maruti SX4 Zxi with Leather BSIII,2008.0,225000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,SX4 Zxi with Leather BSIII,0,17.0,1,3529.4117647058824,0,3.75,13235.29411764706
Hyundai i10 Era,2011.0,175000.0,139000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i10 Era,0,14.0,1,9928.57142857143,1,1.2589928057553956,12500.0
Toyota Innova 2.5 V Diesel 7-seater,2011.0,1075000.0,160000.0,Diesel,Individual,Manual,Second Owner,Toyota,Innova 2.5 V Diesel 7-seater,0,14.0,1,11428.57142857143,1,6.71875,76785.71428571429
Honda Mobilio V i DTEC,2014.0,300000.0,150000.0,Diesel,Individual,Manual,First Owner,Honda,Mobilio V i DTEC,0,11.0,1,13636.363636363636,1,2.0,27272.727272727272
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2010.0,700000.0,163000.0,Diesel,Individual,Manual,Fourth & Above Owner,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,0,15.0,1,10866.666666666666,1,4.294478527607362,46666.666666666664
Maruti Swift Dzire VDI,2009.0,90000.0,120000.0,Diesel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,0,16.0,1,7500.0,1,0.75,5625.0
Tata Indica Vista TDI LS,2011.0,120000.0,60000.0,Diesel,Individual,Manual,First Owner,Tata,Indica Vista TDI LS,0,14.0,1,4285.714285714285,0,2.0,8571.42857142857
Chevrolet Beat Diesel LS,2012.0,220000.0,100000.0,Diesel,Individual,Manual,Second Owner,Chevrolet,Beat Diesel LS,0,13.0,1,7692.307692307692,1,2.2,16923.076923076922
Tata Zest Quadrajet 1.3 75PS XE,2015.0,300000.0,140000.0,Diesel,Dealer,Manual,First Owner,Tata,Zest Quadrajet 1.3 75PS XE,0,10.0,0,14000.0,1,2.142857142857143,30000.0
Maruti 800 Std,2013.0,170000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,800 Std,0,12.0,1,5833.333333333333,1,2.4285714285714284,14166.666666666666
Ford Figo Petrol Titanium,2015.0,300000.0,50000.0,Petrol,Individual,Manual,Second Owner,Ford,Figo Petrol Titanium,0,10.0,0,5000.0,0,6.0,30000.0
Maruti Swift Dzire VDI,2014.0,1050000.0,70000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,11.0,1,6363.636363636364,1,15.0,95454.54545454546
Hyundai Grand i10 1.2 CRDi Asta,2018.0,465000.0,60000.0,Diesel,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 CRDi Asta,0,7.0,0,8571.42857142857,0,7.75,66428.57142857143
Chevrolet Beat Diesel LT,2011.0,130000.0,80000.0,Diesel,Individual,Manual,Second Owner,Chevrolet,Beat Diesel LT,0,14.0,1,5714.285714285715,1,1.625,9285.714285714286
Datsun GO Plus T Option Petrol,2018.0,434999.0,10000.0,Petrol,Individual,Manual,First Owner,Datsun,GO Plus T Option Petrol,0,7.0,0,1428.5714285714287,0,43.4999,62142.71428571428
Hyundai Grand i10 1.2 Kappa Asta,2018.0,500000.0,32000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Asta,0,7.0,0,4571.428571428572,0,15.625,71428.57142857143
Maruti Omni MPI STD BSIV,2018.0,200000.0,10000.0,Diesel,Individual,Manual,First Owner,Maruti,Omni MPI STD BSIV,0,7.0,0,1428.5714285714287,0,20.0,28571.428571428572
Maruti Baleno Alpha 1.2,2017.0,625000.0,52000.0,Petrol,Dealer,Manual,First Owner,Maruti,Baleno Alpha 1.2,0,8.0,0,6500.0,0,12.01923076923077,78125.0
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,110000.0,120000.0,Diesel,Individual,Manual,Third Owner,Ford,Fiesta Classic 1.4 SXI Duratorq,0,19.0,1,6315.789473684211,1,0.9166666666666666,5789.473684210527
Hyundai Elite i20 Asta Option BSIV,2019.0,800000.0,11240.0,Petrol,Individual,Manual,First Owner,Hyundai,Elite i20 Asta Option BSIV,0,6.0,0,1873.3333333333333,0,71.17437722419929,133333.33333333334
Hyundai Grand i10 CRDi Magna,2017.0,490000.0,66000.0,Diesel,Dealer,Manual,First Owner,Hyundai,Grand i10 CRDi Magna,0,8.0,0,8250.0,1,7.424242424242424,61250.0
Maruti Ertiga SHVS ZDI,2017.0,880000.0,64000.0,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga SHVS ZDI,0,8.0,0,8000.0,1,13.75,110000.0
Hyundai Santro Xing GL Plus,2013.0,290000.0,49000.0,Petrol,Individual,Manual,First Owner,Hyundai,Santro Xing GL Plus,0,12.0,1,4083.3333333333335,0,5.918367346938775,24166.666666666668
Tata Sumo GX TC 7 Str BSIII,2006.0,115999.0,100000.0,Diesel,Individual,Manual,Second Owner,Tata,Sumo GX TC 7 Str BSIII,0,19.0,1,5263.1578947368425,1,1.15999,6105.210526315789
Renault KWID RXT,2018.0,360000.0,26500.0,Petrol,Individual,Manual,First Owner,Renault,KWID RXT,0,7.0,0,3785.714285714286,0,13.584905660377359,51428.57142857143
Maruti 800 AC,2002.0,65000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 AC,0,23.0,1,4347.826086956522,1,0.65,2826.086956521739
Maruti Vitara Brezza LDi Option,2017.0,685000.0,72000.0,Diesel,Dealer,Manual,First Owner,Maruti,Vitara Brezza LDi Option,0,8.0,0,9000.0,1,9.51388888888889,85625.0
Honda Jazz S,2009.0,300000.0,60000.0,Petrol,Individual,Manual,First Owner,Honda,Jazz S,0,16.0,1,3750.0,0,5.0,18750.0
Hyundai i20 1.4 Sportz,2017.0,680000.0,44000.0,Diesel,Dealer,Manual,First Owner,Hyundai,i20 1.4 Sportz,0,8.0,0,5500.0,0,15.454545454545455,85000.0
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,Ertiga SHVS ZDI Plus,0,8.0,0,7500.0,0,16.666666666666668,125000.0
Tata Sumo SE Plus BSIII,2002.0,100000.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,Sumo SE Plus BSIII,0,23.0,1,5217.391304347826,1,0.8333333333333334,4347.826086956522
Mahindra Xylo E4,2010.0,160000.0,130000.0,Diesel,Individual,Manual,First Owner,Mahindra,Xylo E4,0,15.0,1,8666.666666666666,1,1.2307692307692308,10666.666666666666
Maruti Swift ZDi BSIV,2017.0,450000.0,70000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift ZDi BSIV,0,8.0,0,8750.0,1,6.428571428571429,56250.0
Maruti Ertiga VXI,2014.0,600000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,Ertiga VXI,0,11.0,1,1818.1818181818182,0,30.0,54545.454545454544
Hyundai i20 1.4 Magna ABS,2009.0,180000.0,60000.0,Diesel,Individual,Manual,Second Owner,Hyundai,i20 1.4 Magna ABS,0,16.0,1,3750.0,0,3.0,11250.0
Maruti Alto LXi,2007.0,100000.0,195000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi,0,18.0,1,10833.333333333334,1,0.5128205128205128,5555.555555555556
Maruti Alto LXi,2010.0,120000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi,0,15.0,1,6000.0,1,1.3333333333333333,8000.0
Mahindra Bolero Power Plus SLX,2019.0,860000.0,60000.0,Diesel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus SLX,0,6.0,0,10000.0,0,14.333333333333334,143333.33333333334
Hyundai i20 1.2 Spotz,2018.0,650000.0,20000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i20 1.2 Spotz,0,7.0,0,2857.1428571428573,0,32.5,92857.14285714286
Maruti Wagon R LXI Minor,2010.0,100000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI Minor,0,15.0,1,5333.333333333333,1,1.25,6666.666666666667
Maruti Alto 800 VXI,2017.0,282000.0,20000.0,Diesel,Individual,Manual,First Owner,Maruti,Alto 800 VXI,0,8.0,0,2500.0,0,14.1,35250.0
Hyundai i20 Asta (o),2009.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Asta (o),0,16.0,1,3125.0,0,6.0,18750.0
Hyundai i20 Asta,2010.0,270000.0,110000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i20 Asta,0,15.0,1,7333.333333333333,1,2.4545454545454546,18000.0
Hyundai Verna 1.6 SX CRDi (O),2013.0,550000.0,29000.0,Diesel,Individual,Manual,First Owner,Hyundai,Verna 1.6 SX CRDi (O),0,12.0,1,2416.6666666666665,0,18.96551724137931,45833.333333333336
Mahindra Xylo D2 BSIV,2013.0,450000.0,120000.0,Diesel,Individual,Manual,First Owner,Mahindra,Xylo D2 BSIV,0,12.0,1,10000.0,1,3.75,37500.0
Mahindra Bolero SLX 2WD BSIII,2011.0,430000.0,70000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Bolero SLX 2WD BSIII,0,14.0,1,5000.0,1,6.142857142857143,30714.285714285714
Maruti Ertiga VXI ABS,2013.0,350000.0,40000.0,Petrol,Individual,Manual,First Owner,Maruti,Ertiga VXI ABS,0,12.0,1,3333.3333333333335,0,8.75,29166.666666666668
Toyota Etios Liva G,2013.0,229999.0,50000.0,Petrol,Individual,Manual,Second Owner,Toyota,Etios Liva G,0,12.0,1,4166.666666666667,0,4.59998,19166.583333333332
Maruti Swift Dzire VDI,2013.0,110000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,12.0,1,4166.666666666667,0,2.2,9166.666666666666
Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,395000.0,49000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire 1.2 Vxi BSIV,0,13.0,1,3769.230769230769,0,8.061224489795919,30384.615384615383
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,650000.0,70000.0,Diesel,Individual,Automatic,Second Owner,Mahindra,Scorpio VLS AT 2.2 mHAWK,0,14.0,1,5000.0,1,9.285714285714286,46428.57142857143
Mahindra Bolero SLX,2011.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Bolero SLX,0,14.0,1,6428.571428571428,1,3.888888888888889,25000.0
Maruti Swift Dzire VDI,2018.0,360000.0,4000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,7.0,0,571.4285714285714,0,90.0,51428.57142857143
Maruti Swift Dzire VDI,2018.0,1300000.0,10000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,7.0,0,1428.5714285714287,0,130.0,185714.2857142857
Renault Duster 110PS Diesel RxL,2015.0,800000.0,15000.0,Diesel,Individual,Manual,First Owner,Renault,Duster 110PS Diesel RxL,0,10.0,0,1500.0,0,53.333333333333336,80000.0
Hyundai EON Magna Plus,2018.0,229999.0,30000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Magna Plus,0,7.0,0,4285.714285714285,0,7.666633333333333,32857.0
Maruti Wagon R VXI,2014.0,315000.0,41000.0,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R VXI,0,11.0,1,3727.2727272727275,0,7.682926829268292,28636.363636363636
Chevrolet Spark 1.0 LT,2012.0,125000.0,28000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Spark 1.0 LT,0,13.0,1,2153.846153846154,0,4.464285714285714,9615.384615384615
Maruti Baleno Alpha,2019.0,700000.0,16000.0,Diesel,Individual,Manual,First Owner,Maruti,Baleno Alpha,0,6.0,0,2666.6666666666665,0,43.75,116666.66666666667
Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000.0,70000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON 1.0 Kappa Magna Plus,0,10.0,0,7000.0,1,2.2857142857142856,16000.0
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,Petrol,Dealer,Manual,First Owner,Ford,Figo Aspire 1.2 Ti-VCT Trend,0,8.0,0,1354.0,0,48.92909896602659,66250.0
Ford Figo Aspire Facelift,2018.0,624000.0,14681.0,Diesel,Dealer,Manual,First Owner,Ford,Figo Aspire Facelift,0,7.0,0,2097.285714285714,0,42.50391662693277,89142.85714285714
Maruti Swift Dzire VDI,2009.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,16.0,1,3125.0,0,5.0,15625.0
Mahindra Bolero SLX,2016.0,585000.0,51000.0,Diesel,Individual,Manual,First Owner,Mahindra,Bolero SLX,0,9.0,0,5666.666666666667,0,11.470588235294118,65000.0
Hyundai Verna 1.4 VTVT,2015.0,500000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,Verna 1.4 VTVT,0,10.0,0,2500.0,0,20.0,50000.0
Chevrolet Sail 1.2 LT ABS,2014.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Sail 1.2 LT ABS,0,11.0,1,2727.2727272727275,0,11.666666666666666,31818.18181818182
Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000.0,60000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Asta,0,8.0,0,7500.0,0,8.333333333333334,62500.0
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,430000.0,200000.0,Diesel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus Plus AC BSIV PS,0,10.0,0,20000.0,1,2.15,43000.0
Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000.0,44000.0,Petrol,Dealer,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Sportz Option,0,12.0,1,3666.6666666666665,0,7.840909090909091,28750.0
Maruti Baleno Sigma 1.2,2015.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,Maruti,Baleno Sigma 1.2,0,10.0,0,1000.0,0,50.0,50000.0
Tata Tiago 1.2 Revotron XZ,2019.0,425000.0,19600.0,Petrol,Individual,Manual,First Owner,Tata,Tiago 1.2 Revotron XZ,0,6.0,0,3266.6666666666665,0,21.683673469387756,70833.33333333333
Chevrolet Beat Diesel LS,2011.0,106000.0,50000.0,Diesel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LS,0,14.0,1,3571.4285714285716,0,2.12,7571.428571428572
Maruti Swift Dzire VDI,2009.0,180000.0,46730.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,16.0,1,2920.625,0,3.851915257864327,11250.0
Datsun GO A,2015.0,250000.0,40000.0,Petrol,Individual,Manual,Second Owner,Datsun,GO A,0,10.0,0,4000.0,0,6.25,25000.0
Skoda Yeti Ambition 4WD,2011.0,350000.0,80000.0,Diesel,Individual,Manual,First Owner,Skoda,Yeti Ambition 4WD,0,14.0,1,5714.285714285715,1,4.375,25000.0
Maruti Zen LXi BSII,2002.0,60000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Zen LXi BSII,0,23.0,1,3478.2608695652175,1,0.75,2608.695652173913
Hyundai Verna CRDi 1.6 EX,2018.0,900000.0,24000.0,Diesel,Individual,Manual,First Owner,Hyundai,Verna CRDi 1.6 EX,0,7.0,0,3428.5714285714284,0,37.5,128571.42857142857
Ford Aspire Titanium Diesel BSIV,2017.0,700000.0,21170.0,Diesel,Dealer,Manual,First Owner,Ford,Aspire Titanium Diesel BSIV,0,8.0,0,2646.25,0,33.065658951346244,87500.0
BMW 3 Series 320d Sport,2013.0,2000000.0,167223.0,Diesel,Dealer,Automatic,First Owner,BMW,3 Series 320d Sport,1,12.0,1,13935.25,1,11.960077262099114,166666.66666666666
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,40000.0,Diesel,Individual,Manual,First Owner,Maruti,Ertiga SHVS ZDI Plus,0,8.0,0,5000.0,0,25.0,125000.0
BMW X1 sDrive 20d Exclusive,2011.0,1375000.0,60000.0,Diesel,Individual,Automatic,First Owner,BMW,X1 sDrive 20d Exclusive,1,14.0,1,4285.714285714285,0,22.916666666666668,98214.28571428571
Toyota Innova Crysta 2.4 VX MT,2016.0,1800000.0,60000.0,Diesel,Dealer,Manual,First Owner,Toyota,Innova Crysta 2.4 VX MT,0,9.0,0,6666.666666666667,0,30.0,200000.0
